"author_channel_ID","author_number"
"UCpfcnWCSqflcajgMdWtFngg","0019710"
"UCpfqn-LJeSL9SOv12a_gOww","0014031"
"UCpfyhdhyaWPuWxHUHImU9zQ","0022072"
"UCpgK1oOamdiqTE24Gb4IV8g","0021986"
"UCpgV1v1wq-2owZ4V1C9aOww","0021282"
"UCpgWLt1HFRqSB5OHJFWyuXg","0007538"
"UCpgsVZQPc30men9XADq-GkQ","0002820"
"UCpgw4OiuaieZGmgopv3vECA","0013699"
"UCpgz2JxQxk4uIl5VbHCzeaA","0013410"
"UCph6hkEGcBdv6frOFe4lmgg","0003864"
"UCphXZzZCR5eOCCnEi0v6nvQ","0002370"
"UCphZ9oD-bSj6OqasZPS2AUw","0004571"
"UCphh-ke-oNfyMDISCPwMslA","0002714"
"UCphnlCTKFgr639bwHjZ5Ckw","0002021"
"UCpi99Sfq8QeEMAcR52PdTaA","0000836"
"UCpiA-EgN3Zggiut1u_fOr6w","0006042"
"UCpiBtWh8AC9ILNQg7c2zJLQ","0006428"
"UCpiFLeOPlbi5nsM_RX7fjrA","0013580"
"UCpirK9cRS5Q5PypsnH_Qo7A","0014667"
"UCpj60WyQnGqoeK4_BAppgWQ","0015878"
"UCpjBUr1mA83DwCjTZmqj3Xw","0022948"
"UCpjKnje6nHLUYG4qjXL1_DA","0021219"
"UCpjdjwaUjkrnUxwORqAyMFw","0000987"
"UCpk0tz-J4VtjW618mCIoPWw","0008006"
"UCpk11NPrLO5kbnitvWhNBEw","0007489"
"UCpk71aJPDCEoiieaKCuoxiA","0005191"
"UCpk73KGx2Z7bHaNZAt0UWrg","0008881"
"UCpk8eeGQg1e7gK0Sb0D0JCg","0001107"
"UCpkNmFei_jq4wx5kBA1ZBhA","0005607"
"UCpkX67et-cGffPhbey6kYnQ","0004087"
"UCpkgg93tPNCUPYngdFSXaJg","0022936"
"UCpkgvF-Kr0iWU7P3rBH-caQ","0014646"
"UCpkhFprf0UP-PNmTLXYp7RA","0018961"
"UCpki2rOx6gv0-zNtkz1iSpw","0002798"
"UCpl-ERvqBKFm1s68rYHuRCQ","0007233"
"UCpl3zwMaaosvw_JbSIHRQyA","0017129"
"UCpluKvEo89loSdn4LAbVJRw","0016448"
"UCplvySolF30rNyVQ0ZmV93w","0021996"
"UCpm2utqX1iqB4ag-ynDxHRQ","0010720"
"UCpmKZyRU4ZWfRDUEV22xKQg","0015911"
"UCpmxP7qrGLURshUaB0ozYxw","0021058"
"UCpnh4_ySlItSizeQxFqIaZQ","0012589"
"UCpnjvGuBl_jkI5bHhjgJl8Q","0020146"
"UCpnlKcOCYCXxvy5zVI2pn2w","0001019"
"UCpnmP6mRee14E_PyOJlfD6Q","0020856"
"UCpoJaW3FCMYTBP7qxiDPX4A","0016036"
"UCpoMfo-R5uMmvZRvwduG75g","0002270"
"UCpoescGcNTHUtpwNoeT4cRA","0010753"
"UCpoltYIocXFetOHqzCSPP-w","0001566"
"UCponAkq0We-iosrmfgJmCIQ","0021933"
"UCppGz3nOtmq7-tiFD4T4UXw","0000060"
"UCppRsK2P0ut-zZQLyo74hwg","0022654"
"UCpphjc7gAfZjU2V8r921lmg","0020836"
"UCppitGDQfYbRvu_PNzUysDg","0005563"
"UCppwWBQgPY6P1iTCMrfmmOQ","0009511"
"UCpqWQwRsUkySDLGjprggLqg","0016885"
"UCpqj1Foa2YqmuiU43nE1LaQ","0020228"
"UCpr1hmZ637Imyx9Fi2gRpxg","0009834"
"UCprK3Iz55ZdFNSTVwGHvjeA","0001376"
"UCprOTRCC60fBG3nH0TUrAsw","0005484"
"UCprSHYA8wI0xg--kscmWZyQ","0004371"
"UCprpckcuasWC5cbw4HkxMGA","0000772"
"UCpsudQCVfT_B7SEEvm7w2UQ","0021701"
"UCptp42DjS3T2mN3bWgWTc_g","0017374"
"UCptroaxaG2ZymV6RoKkQksQ","0006828"
"UCptxdRcydAN5c_YiKgHw-Aw","0004538"
"UCpu9KIwlP7bN9fymW6ig7_w","0001779"
"UCpuOhtWoF0oBC54E3D9wkVg","0006039"
"UCpuXwVwBZLEaZP9yNmf41ug","0000729"
"UCpucf03ZZT88uTk8kyRwCUw","0001359"
"UCpuk7yswB2csTMBaRyRsImw","0011488"
"UCpunJsKZL-6wwNhMn1M2WZA","0003659"
"UCpuzDQXYJFzne4_sDHOS60A","0016679"
"UCpvGnknZ3d3_hICUJjHrsXQ","0014875"
"UCpvKlLUvF7mIFyFANeJ939w","0007946"
"UCpvktkqsnBqc1W36d3_NcUw","0000464"
"UCpvokw7HcxfVPw7KOY1YxHg","0021376"
"UCpwFs-wt8drsg0PvZgqICWQ","0003469"
"UCpwbFkkBhLD9gCsWiQlYRBg","0008031"
"UCpwcTnjhhtbOjXSnDgsp7sg","0012482"
"UCpwn1jLnmxWZVVcBe4xUYqQ","0017910"
"UCpx5IxMFz3vbMl8BA5SdBKQ","0016363"
"UCpx8E7Xafmb1M9I82mTqdJA","0012810"
"UCpxA0NOdBxaHoxWuXQvMPNw","0008067"
"UCpxKbM_fBBuU1nF8UYJrp6g","0009723"
"UCpxMfyRdx8BDVP382zG5Tpw","0011668"
"UCpxT4SGfAWhuhaPYYU1XfWA","0019811"
"UCpxvm_76eixixi5pzR81FwA","0000206"
"UCpxxtXrEGlbXqMPxb8_Er8Q","0003217"
"UCpyPAzf24ls1t-aXRwlWLhw","0018224"
"UCpyWSZ9SX-Q573XFvqL-sNg","0004819"
"UCpyfZxxVPh4Vm6K5jWaUv7w","0009195"
"UCpyg-VgorqdKShvSpfEXcYw","0009191"
"UCpyo5200X5QIxkk_hOinLRg","0009790"
"UCpyoqeYHxq-hadKAqrBdM2Q","0008676"
"UCpzFOZt8RIUHTyAEpcsgPmg","0001913"
"UCpzG9vsIgaCUzHVrUMHiV_g","0009651"
"UCpzjWuLWmQIUQbYXto3bChQ","0017227"
"UCq-HPyalG4aQ28F5N5sLk5w","0003855"
"UCq-HUFnEoyuGwrBgZPlvWQQ","0000178"
"UCq-ltTYfUKNemAgkjdF6zWA","0004363"
"UCq0Q6SRpmN-W56OiHzbcoUA","0003270"
"UCq0k6LlmiubaFVLm3w-WTfw","0015551"
"UCq19c3u5VtPoIyN5gD_9K_g","0002152"
"UCq1JF0uN5xdQ9gd8Kp11sLg","0000935"
"UCq1KaH_X0zhOQrK8GjnxebA","0017587"
"UCq1rQVZGAAG-vZTsIeHYVpQ","0004524"
"UCq20WJDYxEH0fUcICMm0ofg","0013584"
"UCq26PD8fjvprDlJ6CN1LymQ","0021217"
"UCq294r5-6YGfPRMoSWrXZaQ","0014074"
"UCq2L1LsjafXMT5iYhvYfREg","0014546"
"UCq2P1G9D5VGPTkAWi_m8pJA","0020081"
"UCq2qC9esEElz3JljTBPZJ1Q","0003490"
"UCq31-QPIp85AFd-rVvviCew","0005945"
"UCq32ceSsHy266YIGv_cfgwg","0010867"
"UCq3KD_XRkfokXBifq79Npqw","0003389"
"UCq4Kp16FgKE2nJAu-bqiZ_Q","0001315"
"UCq4O1lreZmpgtxIX9Q4HOYA","0018898"
"UCq4dtwUoyHBmL4bSasDyYJg","0014930"
"UCq4iapHEbsu4MF7H8LS_Q-Q","0006148"
"UCq4mjqu8xmdXllbLLExbz-g","0001280"
"UCq4v748Dttz5IH327S1_rYg","0019433"
"UCq50C-PvPjAh2k5BZGfFjfA","0007312"
"UCq515lR57IEGHrKYseOq7Lw","0016104"
"UCq5pMML05khz7iVxDlGUiYg","0020191"
"UCq5x-Rs4d2c2CJcUkJ2DGCA","0008219"
"UCq69PcnkG6Rvcm3i6tNCWHQ","0016513"
"UCq6BgdjDac1QecvQqz9ds6A","0007630"
"UCq6SRv7uIk3owk_vnF_MBWw","0005944"
"UCq70XUsFtjDV0wEtMcrKoLw","0001247"
"UCq70j9glNlhgA6Wyk3NcuVQ","0019308"
"UCq78a6bSk6wPg0Fe9tqDWYA","0017214"
"UCq7U-RdNIny57q12XjABKow","0014764"
"UCq7kIX_tQp5tJX4UvgC6zSw","0012247"
"UCq7sYQoFZrGJDczEAkU3v7w","0001275"
"UCq7uLiKV3yriuH6_fkIjsmg","0013757"
"UCq83awFzy2TA6Bcs3y837HA","0009928"
"UCq8BTq5alJFW_RjzBn0-2sA","0013424"
"UCq8FRPK0cvjM1ZpVNHFRRsg","0000605"
"UCq8RgFIhfkMyR-raQ6nKZ7g","0019167"
"UCq8THzaoaZOHQclFr7ul_fg","0018028"
"UCq8VUa2R1IM1WF22i80FagA","0009419"
"UCq8WrDRXAC_-6YWahC3hvMA","0014073"
"UCq8ZaO4rsay35pGVKml5wlA","0004782"
"UCq8nmU00K_-QiJ7fErt1kDw","0006082"
"UCq8pfX-EFwV1PaHAPkcMlAw","0013553"
"UCq8uKCa99y82EeOBQIKhglw","0000993"
"UCq8u_KJ07qSpelExO6e5yog","0022011"
"UCq93-CwWUOY5aJsWAJH8OVg","0020866"
"UCq9BAdvYXZwPPs50cfZ44EQ","0006928"
"UCq9FdmPmEBiE46RBAneqaDA","0016986"
"UCq9XJSi4JeL_Tsn5JId5zsg","0015811"
"UCq9Yf-IrHaQ8YXslSbxbTOg","0006383"
"UCqA1Z7da0QplnAu3oZG3adA","0000062"
"UCqAC02-dVF1q8n8w4HefIag","0005340"
"UCqANlzLdSQ2q4oQBHAR-ocw","0021314"
"UCqANueq6ocbtqeY-CJF6O5A","0002338"
"UCqAXaG0we7c1rYbB12JfKQw","0015303"
"UCqAdrD4cbTvvwpDpa7c1GKw","0014475"
"UCqAr6OCYelkm9jQunrxJBbQ","0003555"
"UCqB0FQLeAV2pJQCtLem2RvQ","0019869"
"UCqB4jfGoGiD9IbYR2JrPp1A","0006192"
"UCqBC_PpPstASKjKLeDCi-BQ","0022949"
"UCqBHhr0guBfluaMkLYWonLw","0002268"
"UCqC9YhAR0buxLx2YW4kRm5g","0023046"
"UCqCG3-kWPxi06xhaiavCpSw","0012412"
"UCqCTKH_-gVkHUc6aKxRMtcQ","0022440"
"UCqCjMpd-9D2uhjDYuvmp5HA","0014043"
"UCqCzDckwx6_jrhGALRiTcFg","0018064"
"UCqDC9urZdOJ6c42mNsoTGRQ","0017378"
"UCqDMFIll_BMngj_2GaIjE7g","0004869"
"UCqE5w651oGVsog8xOocGK6w","0002712"
"UCqEYg4iLvQ_ttT1fYy6gQXA","0009330"
"UCqEjWe8IRf0gOJqQ-j_UUzQ","0016965"
"UCqFEjWB0ogji4m9qKWt1wNQ","0002751"
"UCqFLG4KjQyC1M1IEms1oZaA","0015957"
"UCqFRwR7eSGBsfsS1XX1PQnA","0010309"
"UCqFcjtgGw6TuuRdTxgJWR7A","0000051"
"UCqFeBUIphAL7QHxKPPYfeag","0000806"
"UCqFt_odF7i3xOxH2zM4dyjg","0014360"
"UCqGIZ_6hSSGQUWU42Z3PDSg","0014215"
"UCqGJ4tFYpFYYr2DlpKnocZQ","0007657"
"UCqGsl6LdzYjq8iBx1lMgvSg","0014434"
"UCqH4SB1TAHxrVxQuHIQccBQ","0002736"
"UCqHEf1R9lrYLaxuxcMpFPww","0008138"
"UCqHNK2GfIPcBv9lraVg1QMw","0018971"
"UCqIE2QmTVDIyew-kTNARexg","0006664"
"UCqIWlgnkM55GeubCyL0EufA","0005156"
"UCqIh_GrK49n-WmaWviEtsuw","0001970"
"UCqIlsqkUl3JBfYr1C6W7gNw","0006299"
"UCqIpqJm5T-4NoaMi02c1oZQ","0003454"
"UCqIzFkB07OcLnO44C4mdcjg","0014326"
"UCqJ-UbP530y51WEmog-nb9A","0013681"
"UCqJVMmUNNdkBFUGnUk3HjkA","0006797"
"UCqJdgkaiR4FIOIk9pe7gOiA","0009877"
"UCqJet1EaAFvPeQiWyvgzIhw","0009669"
"UCqL3VZM8pr-M2p0T8lIiepw","0000660"
"UCqL67Vt3CHbkoq7oQ2aqbXQ","0001256"
"UCqL7Cy0VIdZzsuYGtMS4lCQ","0012244"
"UCqLB8hajfxRpVJEDFMUSI8Q","0016964"
"UCqLE_EbbMNuS3yOvjtpPAwg","0001018"
"UCqLHrKkX2VgRED1I_wHbRUA","0004110"
"UCqLQfz_N_yL3rUl9ObcnhMg","0011786"
"UCqLg5BmfS6-5Lc4ZMnXAIEg","0015705"
"UCqLttBiLtDPPC9kp_EuKROA","0014138"
"UCqMX9CzhUtfZcFgDjPQhBLQ","0014315"
"UCqMbQbefJaqMevelHDAH_Ww","0005024"
"UCqMkhsmMoKO2S94VByD2g0A","0008186"
"UCqN-wRmfJISHN45xspbjy4A","0012660"
"UCqN12kXf1f3kyVExX-GTJyg","0006321"
"UCqNBzV-ZlrGDJok9tRYm6LA","0001957"
"UCqNPX1Zb-EDv8uRkK22dDkQ","0015947"
"UCqNS0BR51QgN5yuyYlsxcVw","0000716"
"UCqNbc37cCdswQmVrgAJoJng","0019971"
"UCqNePeRt-40nyCxwKWDW8lQ","0007666"
"UCqNupd3kMGCm9Kwyykfq4eg","0021246"
"UCqOIMGgRr5eAAlnsK__Ox8w","0018652"
"UCqOmmH-L2x2miOoCbk1rdlA","0022643"
"UCqOoMiHmV0P0L74QDUa7uPw","0003330"
"UCqOxCZNPfynmNg6oC_ajwtg","0016839"
"UCqPN_I6JVA5BE-ujyzOOcdA","0012640"
"UCqPl8qI6D4YzNiittuLemBg","0016155"
"UCqQ2Qn0NygLF2iEmCDpP63Q","0005499"
"UCqQ6ekQ5ylAmge1Z5qr6rUQ","0008341"
"UCqQAZndWkoyucxI8GHKzcJg","0018661"
"UCqQIOk_RIVAVXNOIrTilmkg","0013640"
"UCqQ_VAFz6_pgYSmWSFJsfKg","0003667"
"UCqQrLpPpWoxKDq4gt7OxoAA","0005119"
"UCqQsBOKBXlCa1k-Y9E3bf4g","0002631"
"UCqQxAhXzxjZZndCFMtjytig","0017086"
"UCqR-pdukTHRJd0qE7oQGZ9A","0002966"
"UCqRbf9HB6lW8w50vfEYJDvw","0011381"
"UCqRmi00uGyBcYzb8u3lhg0A","0007088"
"UCqSy9LJvKRZxNH-mBpbamsw","0005630"
"UCqT5gkgWftR4_dFsYnJA87g","0022054"
"UCqT8IvMmI3Sk7Q-tU9TAetA","0022794"
"UCqTmwSWOdmlRpn3HiXRmkYw","0007383"
"UCqU0mY_Gm9aSYzVaRVTKbwQ","0015833"
"UCqULDT0sxUxf6MPR7DScVPg","0013772"
"UCqUWXjCmCbUyEvQhmSsqFbA","0020595"
"UCqUiPGKCXCVmZFmBVkuSgqQ","0003714"
"UCqVoojm2Vkkl0eP0fQ8-Uag","0014049"
"UCqVxu0OPeL3Dli0IsyMTTRw","0022337"
"UCqW4T5dTJQlIvha6OUd0y5g","0006860"
"UCqWFbcxgtDQW2vlVcC2rTlw","0018778"
"UCqWGeLE_l-3uKvJFo9Dox-Q","0001959"
"UCqWMG_ati95ZnFZXs9rcxOg","0018548"
"UCqWcK1fqRW8kD-ujDwfigBA","0000262"
"UCqWgIo09uOQtPpUrSyoL8JA","0012361"
"UCqWw1Ir8JZaknTBl9ylGfXQ","0008359"
"UCqXTGG-iyrxy42KZ9x03wHw","0016714"
"UCqXgrg8oLGBSFOpDBCD-ung","0002052"
"UCqXnVXshnzBjzWvVIY6WArw","0012673"
"UCqXnronzRNIXi2D7qrmusHQ","0003522"
"UCqYCEpYUJLPy-l8i72iO-UQ","0007201"
"UCqYa0vos5j4Y2khWPcXJNkw","0007993"
"UCqYihCGOu_j5tz5ZvJ6XABg","0003535"
"UCqYonv_P_ZLoBUcWl-hxOhA","0014663"
"UCqYrRi7cilgH7nXLvF4DhBQ","0006545"
"UCqZ6s22HV7TVPi9DazhRcTw","0023020"
"UCqZHO5E8sHDPkhlIKHIaxAg","0021250"
"UCqZRqZGDh0a-2FBqZwj6d9A","0022557"
"UCqZWZtyGnE3hc0JMrEK8jdw","0019440"
"UCqZZvHQzWWontUS9ZUpbaEA","0013753"
"UCqZpFeDTE56CUMxLkRgdJcQ","0015335"
"UCqZuaDOAO-KQMBnrnl-oYzQ","0009207"
"UCq_PF5U25_dMaQlJbFv2uKw","0019326"
"UCq_lvIqLaFAzT6Vtm6oIdEA","0013547"
"UCq_xRso2yce_jO450d6hdhw","0003870"
"UCqa0xe80Yeks0rP-gbJS_9A","0015798"
"UCqaXj2o6xbN7bv0uxXeEUnQ","0007555"
"UCqajcH-0x2RJwfywxi-JBAQ","0017868"
"UCqamvJ_lF1lt_f50RbJZfKA","0007282"
"UCqbj9VmZuDW6EJl3xytGPeA","0022262"
"UCqbn5xTYU8SZcXvmZb5Tw8g","0012599"
"UCqbo-OEbMMzsgyVlZzqsWVQ","0020263"
"UCqcCOKmW4iGJhjTSRY_nj-w","0023148"
"UCqcMb-2m-XNL18TY__BP_Jw","0004304"
"UCqcekrLF1sVDigePLdUYkPA","0016101"
"UCqcmb2huUTb-2IF7cvCIf7g","0022716"
"UCqd06o55TmV5kr_VzuhMCYg","0007769"
"UCqdBfqpsooKFBaIDrp8TCRg","0003800"
"UCqdOgNkFXy3SK7qpghk0IPQ","0007255"
"UCqdcyTWN_n8Em6hvPs0q9PQ","0014640"
"UCqdrePhZ942DveNBjNC1AVA","0020352"
"UCqdzQaHGHZjMXhUNIZunK7w","0019760"
"UCqe64KV2lL-QqjdWDCvj8yA","0001102"
"UCqePJARCjl3-9IDPIxTCkpQ","0021155"
"UCqeS9Hvkffs88wlzrHrd3Ug","0022495"
"UCqeociQk84CHxkzwbdZ1cjw","0019154"
"UCqewdtWV7b8serRVMtfe2UA","0009733"
"UCqfFZt47uK2cexsgSXE3Y8w","0020780"
"UCqfTo8hKCVmRi1KoVoDrSvQ","0022396"
"UCqf_7g1LiMPxwPS1j1j6n7A","0013852"
"UCqfkyOVvJv23sMVOqcaNjcQ","0013911"
"UCqg8F_74GcW15IQLi_vL7IQ","0019346"
"UCqgAgUvkvRKhEGxXf6TP42w","0007029"
"UCqgq8tCCGommXPJzuxt5bqA","0023027"
"UCqhuHPBUDr3MYGdZVm5vFEQ","0007935"
"UCqi6PgfOnRfHNt5uSyP-9bQ","0016288"
"UCqiUZZus5xQd_pVUiBqltIQ","0017970"
"UCqieadkfCAc98la5S5RMMGg","0013721"
"UCqiwEf_CMkmQY1ZPUIUFT1A","0011246"
"UCqj1f1otiS2R24w1hxBGT_A","0017049"
"UCqj596-IEMBchI2dNA9oO_A","0004836"
"UCqjHYL9aBVg7cE7GyTucC4g","0006512"
"UCqjaRmeoQNV9yIf_4JmGXcw","0015748"
"UCqjfgDFFQivDs5dnKPkcQgg","0002665"
"UCqjqo0LEV8T8aWLnjPOaTRg","0008669"
"UCqjytrhv5KgLKEkRQuGVrJA","0004445"
"UCqk9uYSNA9OPzDNogAomjjg","0018828"
"UCqkHJ1p2YXJBDGlgttdmYHA","0007266"
"UCqkMpXDP9SpFa-Yfaov6W6Q","0001250"
"UCqkXkLboPmLFDIufzpvA_0g","0011480"
"UCqklxHU0fpMbydAc7c2160w","0020657"
"UCqkylBbjxdppp_HKeerzanA","0022003"
"UCqkzO4R_8FfDJX0LeOBszKw","0020025"
"UCqlMaGdxEQ9EJ40MxiRSLxw","0005354"
"UCqlMyZsrgofBXk8NnhhI9Aw","0014005"
"UCqljflwGu_p0IyZBeIW5h7Q","0011216"
"UCqmAvt93LbLAZp7W1HBgJmA","0019688"
"UCqmEz3bTLooXxewvkkvMdqA","0015786"
"UCqmaaJhoSsAx07iQRpmSOTQ","0011933"
"UCqmaiYl6EhcKWj6lPGmdjvw","0011914"
"UCqmeD9D2l1QBLHlSTtTztCg","0022552"
"UCqn3MYVf8uEXdYVjqR_nZrw","0019211"
"UCqn4urihVp3Hq2O5TO6HsqA","0011556"
"UCqns4qpOi9-F8qZX7rcFjog","0000656"
"UCqoQqdrdy3ZnPwEuJqlN-2g","0013428"
"UCqoW7KRlcg_Vr5LlkziNGNw","0002276"
"UCqoZvPjNjq61zZBZIPIxj2Q","0020887"
"UCqpRhg1LnNqwkz8ATFWR23g","0002119"
"UCqpWM_s2VXgpxWYsqzykBgw","0005196"
"UCqpczpKjxQ_gtK6X9euHPtg","0019291"
"UCqpdMEuGLRN0-i5rkFrVCAQ","0014051"
"UCqpp15hV2YBcT20gqFpNIiw","0016442"
"UCqptCQh3AGA9aMtYm9Lmnlg","0020099"
"UCqq4jk9OE8HaUAVrPSAfKJw","0005964"
"UCqq8YXyflqu5Gx8OYCxPDVw","0010359"
"UCqqmX1h3f4YKtMo2qeTBcLQ","0010857"
"UCqr-sQ8dugmqxtM2TRyLpZA","0009490"
"UCqrDq6lLNkDhCSJ8RjTJhZA","0015967"
"UCqrMpETDGE61gxOTw-pzPwg","0008759"
"UCqrcYbNgO87CsFrKUyN2c8A","0012772"
"UCqry0Cjp0KbFpf7mUTFl-0g","0021809"
"UCqs3-Y7WOUJdv-_m0fsMZKA","0000520"
"UCqsA7H27cWhUj1ApEEvdUMA","0016629"
"UCqsMQ1U8GVNY6pYxMx-onBQ","0000844"
"UCqsq-9dDscneAjzrPjoWhUg","0004512"
"UCqt4BBIuZqTGSJkT9e5d4xQ","0021020"
"UCqt9KqDoZNFxD7u_OEr8UwA","0014451"
"UCqtDQ_MlvdBmU2Wm3_ZY5Ow","0020089"
"UCqtmKdlmyKMEbEyo3JBlbdg","0018826"
"UCqtr_mfER4sCubr5vrDXpvQ","0003035"
"UCqtuBEk6FnFnA7MP4gdkuJg","0001791"
"UCqtv3GywbcMQelF3HegFJ4Q","0018802"
"UCqu8HHU3eWsn8jxb72RWlUg","0016583"
"UCquwbDKne8FWoMsW4pnS5Ww","0021101"
"UCqvF9HyUcPOnmXBg5W9tfNg","0005086"
"UCqvhTFCDmQFkR6wpXfYoYSg","0016364"
"UCqvn8w92OdAVAAiLwnbP1cA","0016088"
"UCqwOsXvmcPUT-KcGhK3o_Dw","0014532"
"UCqwSiupOPf6dirUZdqv8zrg","0003969"
"UCqwgcbUITMa2N8n9UWNGhzw","0004519"
"UCqwkYA4qyEM8A7IlAc3mrqQ","0015566"
"UCqwoZuU6HCXOCGee-hGTCVQ","0007299"
"UCqx-Q_f6qkoHxHcTCTZtEXA","0006596"
"UCqxQagTBSW1mIbCqE2iIhYg","0015993"
"UCqxXIsFu7JyzOChlzPRZqBQ","0008580"
"UCqxYwovyTbo9BEwltECp8NA","0020049"
"UCqxnA_QGzl6QYfH1c8Z0DSg","0011975"
"UCqxsfi2anTccUXvKTGCJucA","0017919"
"UCqyEwQ4wEJZdKbnGEQeWd8A","0006393"
"UCqyj-_c5IzMlEyIQcpfL60A","0012546"
"UCqyul9bFfeMY26syqkR9b1w","0003601"
"UCqzLprdFdQeKfvA-0dZed-Q","0000039"
"UCqzVVEwsA8ZlY146xKHQP9g","0007795"
"UCr-7OXF_wY3nt9bMwh0hJLg","0006174"
"UCr-WBcKL79Jy_6T9-rgLLtw","0014285"
"UCr-aasPDOIk80aubHc_WXtA","0003097"
"UCr-mNuSshlQe4OfLc114XsQ","0013596"
"UCr-pLAx93sTyTJq6bZy5-Eg","0004047"
"UCr-uvdwLqo5qqufwrnmFQzA","0007018"
"UCr0Khct61pS2n4QBRHazz1w","0015292"
"UCr0gMFb8ie7miLe1FS8Mu_Q","0018300"
"UCr0j3urPSNiCOqzK1v38A6A","0017623"
"UCr0mM7hEyunDlAkGEloaSoA","0007469"
"UCr0meRvwdhOQ89f269igUpg","0007442"
"UCr0sjGnL7hV5lYoGpT9hddA","0007590"
"UCr0wYodtu3oGftaZzv3reWg","0014252"
"UCr16P0L89lu_yZCHY1NSLUQ","0001079"
"UCr1Rp2b_VRKdOxJTbrRV1AA","0002347"
"UCr2M8zXijjib5QHNqOsvYWw","0005368"
"UCr2RrqRXoqAWiTxbuw0bSzA","0016687"
"UCr2k6ad5jg-kZnXmmP4BkPw","0021229"
"UCr2mWMqueSFTYSpqvtu-UoA","0000453"
"UCr3AuZN0RDNuqipEl129wBg","0005856"
"UCr3N7JmPJSLHZqINlEM87ZA","0020895"
"UCr3ZKlOFDP5VWK8GWYMcN2Q","0012282"
"UCr3zJ87AhkEtC0QRc5TmUcA","0007675"
"UCr44isRI8uMyOX8QkizkkQg","0012641"
"UCr4O0clHGCjFJhCa6YFyEtA","0021095"
"UCr4W8_zg_cNPkiIEC83m8gw","0020313"
"UCr5-xzrUBOLbGz0LNWrixng","0001776"
"UCr5BAg4ftWRrn9Guz3e8K-w","0011767"
"UCr5J3C7LUjsRyhH_yO1JVsQ","0002297"
"UCr5M45mLtXiZHmU0SVM0HtA","0003435"
"UCr5hF6Oe9D6luEwxzBr1C8A","0005079"
"UCr6AtecUsvD1R0Dx5G5rG-g","0006498"
"UCr77_UXCVEmgOK5b0Uixjzw","0006826"
"UCr7PojAU5ivVWJ2TWMVhDjA","0019557"
"UCr85Kb9vLoPlHpZ8qbB796A","0004847"
"UCr898IXmozMtmworNWTz2Pg","0010057"
"UCr8E10ewY_oZ3kQPSk3iEkQ","0022917"
"UCr8R83pa1ADSZeP1Rwe_cPQ","0020073"
"UCr8U0-5R5mpkJVj8zZLzrVA","0020071"
"UCr8pOfaMp5KDBvo7xdn4OCw","0003096"
"UCr8rLQgP3s75LcKSV7eAIiQ","0019932"
"UCr92J5ta1FPxXG1uOGmpvoQ","0002269"
"UCr96mHpK1tL-7tjACyhsJjA","0010347"
"UCr99oJDWqxgeCbLzFharCjA","0000555"
"UCr9MSNcpqnh6X4VmIpz8QRQ","0014091"
"UCr9PnEgi6K4V7x_9jOeL_nQ","0011709"
"UCr9ZmePNMaSjI9bINf4HwiQ","0020925"
"UCrA6XZgoBnT3l7SN6syol6A","0013835"
"UCrA6YRKnypD2PtiVDP_RpAg","0019012"
"UCrA9SKFdhG55f2Y9KSeQdxA","0020047"
"UCrAOejUTCinXl023rUlMpew","0022467"
"UCrAQ3SYBljm8kVL9Qj-HzJQ","0011898"
"UCrA_D2msDaH-g4fA4Tt3D8Q","0002121"
"UCrAgqTVlbhOVeY7vzNnqsgw","0000986"
"UCrApmVvru2P-NaePrehg4yA","0012091"
"UCrAxckAdetFG7YbAHAaVmXQ","0001048"
"UCrB7bAnZzNrQQTEokO-AZ3g","0011693"
"UCrBqby8pVRYdF63s5MijIPw","0011605"
"UCrC87ImAhrxGO6WDM0nvtpA","0004760"
"UCrCMPGgeisDi70vHkttKO_g","0019613"
"UCrCQXJ5W-ANR1eIqHRCXtMQ","0011712"
"UCrCfmK9SbXs7A4xsetRbINA","0010937"
"UCrCkDYdH7xQAPXtjf9wDcpA","0001698"
"UCrCms65IlFsfVd5qQs00nbA","0006101"
"UCrDIq5XZ0b6r_iP6gEvK-2w","0016717"
"UCrDZcohWK1A1OTVOgYj7F5g","0020974"
"UCrE7jV5QMaL78dFCcwHa8gA","0013703"
"UCrEEuLPc5M-txDR0E3CiyRg","0011964"
"UCrEjQ-A_OozgvM9jnZH4vdA","0019418"
"UCrEre1ZxctS1MKRxI9GpZsg","0002278"
"UCrF7J25VaPGLRNjBpFX6b7w","0006917"
"UCrFSFAV17hjNp4V53FIhKfw","0002315"
"UCrFepHEnbqGMIosTMYrQboA","0013825"
"UCrFnO15fZQye4qAjSeE05cQ","0006371"
"UCrGV1V5C6UwuvnfYDFn5O6w","0000312"
"UCrGiAi-1MjRjWtxLRVnfK5w","0015556"
"UCrI94RzuhWE73egqD4IHsRg","0000992"
"UCrIReQz-MjWsCH-pMCziqxw","0012533"
"UCrIqOe-rODHkDL51GXXw_1A","0018323"
"UCrIqWotgFStoF4AKHzd3KtA","0016500"
"UCrJ8AHlUk3U5NpsMDwuuKBA","0017790"
"UCrKHpXGeAab18xcad0bZR6Q","0013875"
"UCrKIcDKLBhL7YTt2wz0cAHg","0021666"
"UCrKblLk_cY5NpwfX_xPfz8Q","0014968"
"UCrLXA5U1XNW1acpeF2gMoOQ","0015966"
"UCrLdLn87rIOBqsfkfpsD01Q","0005904"
